"csvFile","name","code","type","values","unit","canBeNull","description","comments","conceptPath","methodology"
"custom_file","Parkinson Broad Category","parkinsonbroadcategory","polynominal","{“PD”,”Dementia in Parkinson''s disease”},{”CN”,”Healthy control”},{”Other”,”Parkinson''s disease without disability or light disability: Without fluctuation of the effect”}",,,"There will be two broad categories taken into account. Parkinson s disease without disability or light disability: Without fluctuation of the effect. Dementia in Parkinson s disease",,"/root/diagnosis/parkinsonbroadcategory","mip-cde"
"custom_file","PPMI category","ppmicategory","polynominal","{“PD”,”Parkinson disease”},{”HC”,”Healthy controls”},{”PRODROMA”,”Prodromal”},{”GENPD”,”Genetic PD patients with a mutation (LRRK2, GBA or SNCA)”},{”REGUN”,”Genetic Unaffected patients with a mutation (LRRK2, GBA or SNCA)”},{”REGPD”,”Genetic registry PD subjects with a mutation (LRRK2, GBA, or SNCA)”},{”REGUN”,”Genetic registry unaffected subjects with a mutation (LRRK2, GBA, or SNCA)”}",,,"Terms aggregating the Parkinson s diseases into classes. For this instance the diagnosis given at enrollment is taken as the clinical diagnosis. Note that the diagnosis in this categories are given only for the PPMI data set.",,"/root/diagnosis/dataset_specific_diagnosis/ppmicategory","mip-cde"
"custom_file","MMSE Total scores","minimentalstate","integer","0-30",,,"The Mini Mental State Examination (MMSE) or Folstein test is a 30-point questionnaire that is used extensively in clinical and research settings to measure cognitive impairment. It is commonly used to screen for dementia.",,"/root/neuropsychology/minimentalstate","mip-cde"
"custom_file","MoCA Total","montrealcognitiveassessment","integer","0-30",,,"The Montreal Cognitive Assessment (MoCA) was designed as a rapid screening instrument for mild cognitive dysfunction. It assesses different cognitive domains: attention and concentration  executive functions  memory  language  visuoconstructional skills  conceptual thinking  calculations  and orientation. MoCA Total Scores refer to the final count obtained by patients after the complete test is performed.",,"/root/neuropsychology/montrealcognitiveassessment","mip-cde"
"custom_file","UPDRS HY","updrshy","integer","0-5",,,"The Hoehn and Yahr scale (HY) is a widely used clinical rating scale  which defines broad categories of motor function in Parkinson\u2019s disease (PD). It captures typical patterns of progressive motor impairment.",,"/root/neuropsychology/updrs/updrshy","mip-cde"
"custom_file","UPDRS Total","updrstotal","integer","0-172",,,"The unified Parkinson s disease rating scale (UPDRS) is used to follow the longitudinal course of Parkinson s disease. The UPD rating scale is the most commonly used scale in the clinical study of Parkinson s disease.",,"/root/neuropsychology/updrs/updrstotal","mip-cde"
"custom_file","agegroup","agegroup","polynominal","{“-50y”,“-50y”},{”50-59y”,”50-59y”},{”60-69y”,”60-69y”},{”70-79y”,”70-79y”},{”+80y”,”+80y”}",,,"Age Group",,"/root/demographics/agegroup","mip-cde"
"custom_file","Gender","gender","binominal","{“M”,”Male”},{”F”,”Female”}",,,"Gender of the patient - Sex assigned at birth",,"/root/demographics/gender","mip-cde"
"custom_file","Handedness","handedness","polynominal","{“R”,”Right”},{”L”,”Left”},{”A”,”Ambidextrous”}",,,"Describes the tendency of the patient to use either the right or the left hand more naturally than the other.",,"/root/demographics/handedness","mip-cde"
"custom_file","SubjectAge","subjectage","real","0-11","months",,"Exact age of the subject  for datasets that allow such precision.",,"/root/demographics/subjectage","mip-cde"
"custom_file","Age Years","subjectageyears","integer","0-130","years",,"Subject age in years.",,"/root/demographics/subjectageyears","mip-cde"
"custom_file","ApoE4","apoe4","polynominal","{0,0},{1,1},{2,2}",,,"Apolipoprotein E (APOE) e4 allele: is the strongest risk factor for Late Onset Alzheimer Disease (LOAD). At least one copy of APOE-e4 ",,"/root/genetic/polymorphism/apoe4","adni-merge"
"custom_file","rs10498633_T","rs10498633_t","polynominal","{0,0},{1,1},{2,2}",,,,,"/root/genetic/polymorphism/rs10498633_t","lren-nmm-volumes"
"custom_file","rs11136000_T","rs11136000_t","polynominal","{0,0},{1,1},{2,2}",,,,,"/root/genetic/polymorphism/rs11136000_t","lren-nmm-volumes"
"custom_file","rs11767557_C","rs11767557_c","polynominal","{0,0},{1,1},{2,2}",,,,,"/root/genetic/polymorphism/rs11767557_c","lren-nmm-volumes"
"custom_file","rs1476679_C","rs1476679_c","polynominal","{0,0},{1,1},{2,2}",,,,,"/root/genetic/polymorphism/rs1476679_c","lren-nmm-volumes"
"custom_file","rs17125944_C","rs17125944_c","polynominal","{0,0},{1,1},{2,2}",,,,,"/root/genetic/polymorphism/rs17125944_c","lren-nmm-volumes"
"custom_file","rs190982_G","rs190982_g","polynominal","{0,0},{1,1},{2,2}",,,,,"/root/genetic/polymorphism/rs190982_g","lren-nmm-volumes"
"custom_file","rs2718058_G","rs2718058_g","polynominal","{0,0},{1,1},{2,2}",,,,,"/root/genetic/polymorphism/rs2718058_g","lren-nmm-volumes"
"custom_file","rs3764650_G","rs3764650_g","polynominal","{0,0},{1,1},{2,2}",,,,,"/root/genetic/polymorphism/rs3764650_g","lren-nmm-volumes"
"custom_file","rs3818361_T","rs3818361_t","polynominal","{0,0},{1,1},{2,2}",,,,,"/root/genetic/polymorphism/rs3818361_t","lren-nmm-volumes"
"custom_file","rs3851179_A","rs3851179_a","polynominal","{0,0},{1,1},{2,2}",,,,,"/root/genetic/polymorphism/rs3851179_a","lren-nmm-volumes"
"custom_file","rs3865444_T","rs3865444_t","polynominal","{0,0},{1,1},{2,2}",,,,,"/root/genetic/polymorphism/rs3865444_t","lren-nmm-volumes"
"custom_file","rs610932_A","rs610932_a","polynominal","{0,0},{1,1},{2,2}",,,,,"/root/genetic/polymorphism/rs610932_a","lren-nmm-volumes"
"custom_file","rs744373_C","rs744373_c","polynominal","{0,0},{1,1},{2,2}",,,,,"/root/genetic/polymorphism/rs744373_c","lren-nmm-volumes"
"custom_file","Dataset","dataset","text",,,,"Variable used to differentiate datasets",,"/root/dataset","mip-cde"
"custom_file","Level of amyloid beta 1-42 peptides in cerebrospinal fluid","ab1_42","real",,,,"A\u03b2 is the main component of amyloid plaques (extracellular deposits found in the brains of patients with Alzheimer''s disease). Similar plaques appear in some variants of Lewy body dementia and in inclusion body myositis (a muscle disease), while A\u03b2 can also form the aggregates that coat cerebral blood vessels in cerebral amyloid angiopathy. The plaques are composed of a tangle of regularly ordered fibrillar aggregates called amyloid fibers, a protein fold shared by other peptides such as the prions associated with protein misfolding diseases.",,"/root/proteome/csf_proteome/ab1_42","mip-cde"
"custom_file","Level od amyloid beta 1-40 peptides ion cerebrospinal fluid","ab1_40","real",,,,"A\u03b2 is the main component of amyloid plaques (extracellular deposits found in the brains of patients with Alzheimer''s disease). Similar plaques appear in some variants of Lewy body dementia and in inclusion body myositis (a muscle disease), while A\u03b2 can also form the aggregates that coat cerebral blood vessels in cerebral amyloid angiopathy. The plaques are composed of a tangle of regularly ordered fibrillar aggregates called amyloid fibers, a protein fold shared by other peptides such as the prions associated with protein misfolding diseases.",,"/root/proteome/csf_proteome/ab1_40","mip-cde"
"custom_file","Total level of tau proteins in cerebrospinal fluid","t_tau","real",,,,"Tau proteins (or \u03c4 proteins) are proteins that stabilize microtubules. They are abundant in neurons of the central nervous system and are less common elsewhere, but are also expressed at very low levels in CNS astrocytes and oligodendrocytes. Pathologies and dementias of the nervous system such as Alzheimer''s disease and Parkinson''s disease are associated with tau proteins that have become defective and no longer stabilize microtubules properly.",,"/root/proteome/csf_proteome/t_tau","mip-cde"
"custom_file","Level of phosphorylated tau proteins in cerebrospinal fluid","p_tau","real",,,,"Hyperphosphorylation of the tau protein (tau inclusions, pTau) can result in the self-assembly of tangles of paired helical filaments and straight filaments, which are involved in the pathogenesis of Alzheimer''s disease, frontotemporal dementia, and other tauopathies.",,"/root/proteome/csf_proteome/p_tau","mip-cde"
